customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,dti,revolving_utilization,credit_score,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
CUST-10235,43,102768,OWN,2.2,VENTURE,A,1836,8.22,0.018,7.73,81.6,760,N,22,0
CUST-10236,24,30240,MORTGAGE,1.1,VENTURE,B,17558,11.83,0.581,13.28,76.53,748,N,6,0
CUST-10237,53,54889,MORTGAGE,2.3,PERSONAL,B,5013,10.33,0.091,13.55,75.03,738,N,31,0
CUST-10238,25,33056,MORTGAGE,7.0,EDUCATION,B,8450,11.5,0.256,13.26,27.9,738,N,3,0
CUST-10239,41,41932,MORTGAGE,6.7,VENTURE,E,23101,20.23,0.551,21.7,70.62,587,N,23,1
CUST-10240,30,19810,MORTGAGE,2.0,PERSONAL,B,20391,10.82,1.029,40.84,62.67,736,N,8,1
CUST-10241,67,42945,MORTGAGE,11.9,VENTURE,A,21961,5.83,0.511,30.83,62.14,739,N,35,1
CUST-10242,35,43642,MORTGAGE,0.4,VENTURE,B,9478,11.81,0.217,10.8,35.71,680,N,13,0
CUST-10243,52,67790,MORTGAGE,0.3,EDUCATION,B,10507,10.62,0.155,11.81,61.93,688,N,33,0
CUST-10244,28,56048,RENT,0.7,PERSONAL,C,4854,13.2,0.087,16.08,71.03,730,N,6,0
CUST-10245,25,23884,MORTGAGE,0.6,HOMEIMPROVEMENT,B,5420,9.11,0.227,9.84,77.55,663,N,7,0
CUST-10246,35,93950,RENT,0.5,PERSONAL,C,14472,10.57,0.154,22.95,34.69,683,N,15,0
CUST-10247,48,55613,MORTGAGE,5.4,EDUCATION,D,15277,18.78,0.275,12.91,59.83,679,Y,26,1
CUST-10248,22,55217,MORTGAGE,4.0,VENTURE,B,4725,10.87,0.086,38.04,87.53,714,Y,1,1
CUST-10249,39,48751,OTHER,5.2,HOMEIMPROVEMENT,F,5875,20.67,0.121,24.04,53.38,519,Y,19,1
CUST-10250,55,35930,RENT,5.8,HOMEIMPROVEMENT,A,12154,5.99,0.338,22.35,28.17,769,N,35,0
CUST-10251,38,55864,RENT,7.1,MEDICAL,C,3049,13.17,0.055,4.32,66.65,633,N,17,0
CUST-10252,45,65209,RENT,1.2,MEDICAL,A,11267,8.47,0.173,28.4,32.42,718,N,23,0
CUST-10253,22,17186,RENT,4.0,HOMEIMPROVEMENT,A,5012,8.26,0.292,27.22,42.59,797,N,3,0
CUST-10254,38,35480,MORTGAGE,4.3,MEDICAL,C,12309,14.32,0.347,18.58,62.53,695,N,20,1
CUST-10255,39,42067,MORTGAGE,14.4,MEDICAL,A,15502,6.44,0.369,15.88,58.19,739,N,19,0
CUST-10256,51,57165,MORTGAGE,1.3,MEDICAL,A,5874,7.29,0.103,9.92,70.61,733,Y,32,0
CUST-10257,26,100306,OWN,0.3,EDUCATION,A,6977,7.65,0.07,10.7,23.71,758,N,8,0
CUST-10258,60,30851,RENT,5.3,MEDICAL,B,16752,10.43,0.543,39.94,54.11,697,N,35,0
CUST-10259,52,36359,RENT,6.7,EDUCATION,A,19145,8.16,0.527,14.99,46.91,721,N,30,1
CUST-10260,59,36043,RENT,1.7,EDUCATION,B,6896,12.39,0.191,15.29,67.17,647,N,35,0
CUST-10261,58,30305,MORTGAGE,4.2,DEBTCONSOLIDATION,C,9871,13.75,0.326,29.17,60.94,599,Y,35,1
CUST-10262,37,39802,MORTGAGE,0.3,EDUCATION,B,5007,9.8,0.126,6.77,67.63,658,N,17,0
CUST-10263,59,77845,MORTGAGE,16.1,EDUCATION,A,3646,5.76,0.047,17.2,67.9,714,N,35,0
CUST-10264,20,26048,RENT,0.6,EDUCATION,B,4905,10.71,0.188,9.72,79.03,707,N,1,0
CUST-10265,30,63366,RENT,0.3,MEDICAL,B,8425,,0.133,25.8,41.82,672,N,12,0
CUST-10266,47,17656,OWN,0.2,DEBTCONSOLIDATION,B,7084,11.01,0.401,18.44,84.18,673,N,25,1
CUST-10267,44,35003,RENT,2.8,HOMEIMPROVEMENT,C,3436,13.94,0.098,8.74,44.75,606,Y,26,1
CUST-10268,69,40227,MORTGAGE,0.5,HOMEIMPROVEMENT,A,1456,9.38,0.036,5.72,27.45,707,N,35,0
CUST-10269,42,133909,RENT,6.8,HOMEIMPROVEMENT,C,3861,13.76,0.029,3.51,87.81,606,Y,21,0
CUST-10270,50,41569,RENT,11.5,DEBTCONSOLIDATION,A,12355,8.05,0.297,14.67,22.92,747,N,29,0
CUST-10271,49,15000,MORTGAGE,1.5,EDUCATION,B,12847,9.71,0.856,46.63,58.62,736,N,27,1
CUST-10272,61,15000,RENT,5.0,MEDICAL,A,14595,5.78,0.973,28.51,17.94,803,N,35,1
CUST-10273,54,50031,MORTGAGE,0.2,EDUCATION,D,9526,17.79,0.19,15.06,68.18,612,Y,32,1
CUST-10274,26,70845,MORTGAGE,2.4,EDUCATION,B,22335,11.95,0.315,13.58,99.82,737,N,5,0
CUST-10275,35,61406,MORTGAGE,1.7,VENTURE,F,7094,21.6,0.116,18.91,80.67,503,N,13,1
CUST-10276,45,54205,MORTGAGE,1.3,EDUCATION,E,7817,17.18,0.144,11.47,54.13,590,Y,26,1
CUST-10277,67,98455,MORTGAGE,5.2,VENTURE,G,7509,26.13,0.076,9.81,87.18,469,N,35,1
CUST-10278,68,35463,RENT,0.7,EDUCATION,A,5378,8.93,0.152,23.18,14.02,765,N,35,0
CUST-10279,21,83863,MORTGAGE,3.0,EDUCATION,B,9656,10.36,0.115,4.39,56.23,671,N,1,0
CUST-10280,20,18412,MORTGAGE,2.0,EDUCATION,B,2277,11.78,0.124,8.13,52.51,674,N,1,0
CUST-10281,67,28482,RENT,6.2,HOMEIMPROVEMENT,B,11557,10.45,0.406,31.49,46.52,698,N,35,0
CUST-10282,31,16577,OWN,13.0,VENTURE,B,13469,10.76,0.813,24.65,53.15,757,N,12,0
CUST-10283,24,41568,MORTGAGE,6.0,DEBTCONSOLIDATION,A,13830,5.55,0.333,19.78,38.17,780,N,5,0
CUST-10284,56,47678,MORTGAGE,4.0,HOMEIMPROVEMENT,C,4289,14.97,0.09,26.04,54.8,624,N,35,0
CUST-10285,51,52494,OWN,3.4,MEDICAL,F,5044,19.9,0.096,8.11,79.11,493,Y,31,0
CUST-10286,28,50875,RENT,2.0,EDUCATION,B,10002,12.57,0.197,36.35,93.69,671,N,6,1
CUST-10287,60,28098,MORTGAGE,,VENTURE,B,6362,12.69,0.226,25.67,58.91,723,N,35,0
CUST-10288,54,43732,RENT,3.9,VENTURE,E,13451,16.43,0.308,30.07,70.94,578,N,35,1
CUST-10289,38,19960,RENT,13.5,MEDICAL,B,7612,12.37,0.381,43.83,45.56,723,N,18,0
CUST-10290,67,111072,OWN,1.4,EDUCATION,E,5688,19.21,0.051,6.02,68.82,552,N,35,1
CUST-10291,35,40856,MORTGAGE,1.9,MEDICAL,D,6637,17.01,0.162,13.49,61.69,622,N,15,0
CUST-10292,22,36558,RENT,1.9,EDUCATION,B,10289,8.81,0.281,13.2,37.88,709,Y,3,0
CUST-10293,39,127180,MORTGAGE,8.2,DEBTCONSOLIDATION,C,4130,13.11,0.032,6.32,38.76,694,N,18,0
CUST-10294,43,23263,OTHER,0.5,VENTURE,C,22735,12.08,0.977,40.27,79.34,705,N,23,1
CUST-10295,52,24950,MORTGAGE,3.0,EDUCATION,C,13449,12.55,0.539,28.68,100.0,682,N,34,1
CUST-10296,43,25393,MORTGAGE,2.8,EDUCATION,A,5867,8.97,0.231,20.78,71.81,794,N,25,0
CUST-10297,30,47064,MORTGAGE,0.4,VENTURE,C,5351,14.7,0.114,32.5,84.32,649,N,10,0
CUST-10298,68,63511,RENT,2.6,VENTURE,A,4681,8.48,0.074,3.4,36.89,726,N,35,0
CUST-10299,27,76405,RENT,3.6,MEDICAL,C,7748,12.85,0.101,31.6,52.41,649,N,9,0
CUST-10300,55,229394,MORTGAGE,0.3,VENTURE,B,3760,9.67,0.016,25.77,45.29,695,N,34,0
CUST-10301,57,15000,MORTGAGE,3.6,VENTURE,A,7614,5.52,0.508,22.09,44.48,743,N,35,0
CUST-10302,59,70632,MORTGAGE,16.0,EDUCATION,D,6767,17.31,0.096,9.53,57.87,610,N,35,0
CUST-10303,39,35091,MORTGAGE,19.3,DEBTCONSOLIDATION,B,3262,12.82,0.093,6.69,51.63,694,N,19,0
CUST-10304,54,34480,MORTGAGE,3.8,MEDICAL,B,6218,12.25,0.18,9.04,72.3,684,N,35,0
CUST-10305,67,33797,RENT,3.6,PERSONAL,A,5159,7.54,0.153,16.78,44.77,745,N,35,0
CUST-10306,44,28416,RENT,1.7,EDUCATION,B,8428,11.09,0.297,21.9,31.68,728,N,26,1
CUST-10307,54,134687,RENT,29.2,PERSONAL,A,3143,7.8,0.023,16.83,30.85,720,N,35,0
CUST-10308,44,81257,MORTGAGE,1.6,EDUCATION,A,2922,8.59,0.036,22.12,92.31,797,N,24,1
CUST-10309,48,49707,RENT,3.0,VENTURE,A,6226,9.59,0.125,29.1,45.05,788,N,29,0
CUST-10310,37,110261,MORTGAGE,0.0,PERSONAL,A,8136,6.82,0.074,16.31,46.5,753,N,19,0
CUST-10311,65,19781,RENT,2.1,HOMEIMPROVEMENT,B,7045,9.86,0.356,31.29,49.74,617,N,35,1
CUST-10312,37,22061,MORTGAGE,,VENTURE,B,5796,10.16,0.263,22.97,100.0,624,N,16,0
CUST-10313,21,15000,RENT,3.0,EDUCATION,B,8792,10.46,0.586,42.32,57.41,704,N,1,1
CUST-10314,54,32220,MORTGAGE,4.1,EDUCATION,B,3884,11.37,0.121,32.6,100.0,724,N,35,0
CUST-10315,35,54015,RENT,4.2,MEDICAL,D,3201,16.42,0.059,18.53,37.96,672,N,13,0
CUST-10316,60,52141,RENT,1.7,EDUCATION,A,2804,6.48,0.054,11.35,73.87,736,N,35,0
CUST-10317,55,53616,OWN,8.4,PERSONAL,B,9498,9.49,0.177,20.38,57.67,682,N,35,1
CUST-10318,52,21022,RENT,0.0,PERSONAL,D,21772,15.09,1.036,42.41,44.18,567,N,30,1
CUST-10319,23,79371,MORTGAGE,2.0,EDUCATION,A,4502,7.37,0.057,20.09,28.98,771,N,3,0
CUST-10320,52,56600,OWN,5.4,PERSONAL,B,3398,11.74,0.06,23.08,26.9,700,N,33,0
CUST-10321,33,76102,MORTGAGE,11.9,PERSONAL,B,12052,11.0,0.158,27.26,55.45,683,N,12,0
CUST-10322,40,15746,MORTGAGE,1.3,HOMEIMPROVEMENT,A,13425,8.18,0.853,40.58,17.5,751,N,20,1
CUST-10323,67,59094,RENT,,EDUCATION,A,5289,6.2,0.09,19.13,25.57,747,N,35,0
CUST-10324,39,24036,MORTGAGE,3.9,MEDICAL,C,6851,12.09,0.285,31.21,45.03,684,N,21,0
CUST-10325,27,38623,RENT,9.0,PERSONAL,B,8232,10.71,0.213,29.67,32.45,685,N,7,0
CUST-10326,26,67549,RENT,0.3,PERSONAL,B,20572,12.0,0.305,8.89,54.67,700,N,5,1
CUST-10327,22,51774,RENT,2.8,VENTURE,C,3566,14.51,0.069,33.86,32.11,680,N,2,0
CUST-10328,36,29409,RENT,1.0,PERSONAL,C,4314,12.69,0.147,22.15,62.08,641,Y,16,1
CUST-10329,52,49205,MORTGAGE,0.1,PERSONAL,B,6423,13.25,0.131,14.55,37.9,674,Y,34,1
CUST-10330,67,19556,OWN,0.8,MEDICAL,B,1000,8.06,0.051,18.22,41.29,655,N,35,0
CUST-10331,31,97749,RENT,13.0,PERSONAL,C,9852,13.53,0.101,39.52,42.17,614,Y,13,0
CUST-10332,41,43339,RENT,1.2,MEDICAL,B,9803,10.62,0.226,19.27,43.44,677,N,20,0
CUST-10333,41,95906,RENT,13.7,EDUCATION,C,4108,,0.043,16.37,32.11,684,N,23,0
CUST-10334,65,35741,RENT,1.1,EDUCATION,A,8009,8.13,0.224,23.74,80.35,724,N,35,0
CUST-10335,49,35805,MORTGAGE,13.4,PERSONAL,A,9769,7.26,0.273,18.48,63.69,742,N,27,0
CUST-10336,57,30992,RENT,5.3,DEBTCONSOLIDATION,B,7318,,0.236,9.69,50.32,664,N,35,1
CUST-10337,57,82926,RENT,0.6,MEDICAL,E,2877,19.39,0.035,9.67,48.92,572,Y,35,1
CUST-10338,64,32027,MORTGAGE,4.4,MEDICAL,D,14367,16.7,0.449,13.96,39.9,620,N,35,0
CUST-10339,27,72168,OWN,1.9,VENTURE,B,5242,11.59,0.073,18.7,82.13,712,N,5,1
CUST-10340,46,38969,MORTGAGE,2.4,HOMEIMPROVEMENT,B,10772,12.2,0.276,32.74,63.41,761,N,25,1
CUST-10341,46,15000,MORTGAGE,2.9,VENTURE,A,11101,6.47,0.74,27.36,55.16,750,N,26,0
CUST-10342,53,34815,RENT,2.7,VENTURE,C,9291,15.51,0.267,13.68,84.58,660,N,33,1
CUST-10343,40,24161,RENT,5.5,MEDICAL,B,4585,9.99,0.19,28.17,33.65,680,N,19,1
CUST-10344,49,50028,RENT,7.3,EDUCATION,B,8018,9.89,0.16,22.68,31.03,776,N,27,0
CUST-10345,52,23998,RENT,2.0,HOMEIMPROVEMENT,D,5223,16.01,0.218,21.88,100.0,640,N,33,1
CUST-10346,47,85441,OWN,12.9,HOMEIMPROVEMENT,A,17902,5.16,0.21,15.37,48.53,781,N,26,0
CUST-10347,66,46413,MORTGAGE,13.9,PERSONAL,B,1378,9.99,0.03,16.88,53.9,738,N,35,0
CUST-10348,52,44065,RENT,0.2,MEDICAL,B,7020,12.07,0.159,31.72,45.06,726,N,33,0
CUST-10349,24,72659,RENT,0.1,VENTURE,A,8842,8.07,0.122,13.42,42.03,790,N,4,0
CUST-10350,67,87408,RENT,2.8,PERSONAL,C,4905,13.77,0.056,17.98,47.51,643,N,35,0
CUST-10351,38,48433,MORTGAGE,4.5,DEBTCONSOLIDATION,B,14596,10.92,0.301,28.53,55.6,779,N,19,0
CUST-10352,23,30861,RENT,1.6,MEDICAL,C,11125,15.01,0.36,20.79,64.93,596,N,2,1
CUST-10353,54,16909,RENT,1.5,VENTURE,A,13742,6.45,0.813,22.96,23.44,740,N,32,0
CUST-10354,68,32479,MORTGAGE,5.7,PERSONAL,B,11585,11.58,0.357,14.59,66.47,761,N,35,0
CUST-10355,36,33849,RENT,4.6,EDUCATION,G,4375,24.58,0.129,33.33,100.0,494,Y,18,1
CUST-10356,63,52272,RENT,0.9,PERSONAL,C,3716,12.56,0.071,12.72,80.54,673,N,35,0
CUST-10357,47,39851,RENT,10.8,EDUCATION,C,2798,14.06,0.07,5.28,61.0,633,N,29,0
CUST-10358,49,74069,RENT,5.7,MEDICAL,B,4210,10.6,0.057,19.8,57.35,716,N,27,0
CUST-10359,48,33935,RENT,2.3,HOMEIMPROVEMENT,A,5846,6.53,0.172,7.74,79.25,737,N,26,0
CUST-10360,65,47371,RENT,5.8,MEDICAL,E,11555,18.22,0.244,10.87,83.8,611,N,35,0
CUST-10361,25,99747,MORTGAGE,0.6,EDUCATION,A,4664,6.98,0.047,16.64,48.82,760,N,3,0
CUST-10362,54,60179,MORTGAGE,3.2,PERSONAL,G,9405,23.89,0.156,15.83,65.26,439,Y,35,1
CUST-10363,60,47286,MORTGAGE,0.9,VENTURE,A,6603,8.97,0.14,11.39,59.64,722,N,35,0
CUST-10364,56,34160,MORTGAGE,0.2,MEDICAL,A,10508,7.24,0.308,20.02,55.87,716,N,35,1
CUST-10365,43,33525,RENT,2.1,DEBTCONSOLIDATION,B,12907,10.05,0.385,25.08,54.71,749,N,21,1
CUST-10366,48,29425,OWN,0.8,HOMEIMPROVEMENT,B,8600,11.85,0.292,6.17,63.17,657,N,28,0
CUST-10367,68,35432,RENT,5.0,HOMEIMPROVEMENT,C,3267,15.12,0.092,20.51,51.71,641,N,35,0
CUST-10368,65,77141,RENT,5.6,PERSONAL,F,9035,21.0,0.117,3.58,66.41,604,Y,35,1
CUST-10369,50,42910,RENT,0.8,HOMEIMPROVEMENT,B,16273,9.01,0.379,28.1,56.97,744,N,29,1
CUST-10370,54,21810,RENT,0.1,PERSONAL,A,4103,8.12,0.188,18.12,44.97,720,N,34,0
CUST-10371,52,141619,OWN,7.9,MEDICAL,B,15573,10.25,0.11,9.2,29.23,669,N,30,0
CUST-10372,40,59395,RENT,0.0,MEDICAL,C,5004,12.85,0.084,34.84,42.15,616,Y,18,0
CUST-10373,51,21074,RENT,2.1,MEDICAL,B,7491,11.75,0.355,7.34,66.4,707,N,31,0
CUST-10374,42,37604,RENT,3.4,PERSONAL,A,4402,7.19,0.117,13.83,59.34,733,N,22,0
CUST-10375,52,52393,RENT,8.5,MEDICAL,B,6803,12.8,0.13,24.33,75.35,708,N,34,0
CUST-10376,22,136319,RENT,4.0,PERSONAL,C,17218,13.56,0.126,15.01,66.45,661,N,4,0
CUST-10377,37,25213,RENT,6.5,PERSONAL,B,2815,10.7,0.112,29.31,21.69,702,N,17,0
CUST-10378,44,88046,RENT,1.4,VENTURE,C,15099,16.19,0.171,8.65,85.42,655,N,23,1
CUST-10379,61,113515,MORTGAGE,6.4,DEBTCONSOLIDATION,A,5949,7.87,0.052,27.6,16.29,753,N,35,0
CUST-10380,50,33617,RENT,1.4,HOMEIMPROVEMENT,D,6454,15.65,0.192,9.04,50.36,583,N,29,1
CUST-10381,22,41501,RENT,1.2,MEDICAL,A,2751,6.28,0.066,17.7,77.67,699,N,3,1
CUST-10382,59,26323,MORTGAGE,4.0,PERSONAL,B,4184,9.95,0.159,11.79,83.89,702,N,35,0
CUST-10383,65,43387,OTHER,,PERSONAL,B,10955,10.78,0.252,17.78,66.48,673,N,35,0
CUST-10384,43,47956,RENT,0.3,PERSONAL,C,9801,14.59,0.204,16.04,40.34,684,Y,22,0
CUST-10385,69,72823,RENT,0.3,DEBTCONSOLIDATION,A,15163,5.7,0.208,40.85,38.3,706,N,35,0
CUST-10386,51,94288,OWN,7.7,EDUCATION,E,3818,19.5,0.04,29.14,67.15,558,N,32,0
CUST-10387,66,31292,RENT,9.8,HOMEIMPROVEMENT,C,9705,15.03,0.31,27.44,100.0,655,N,35,1
CUST-10388,41,15057,MORTGAGE,4.6,VENTURE,A,6801,7.81,0.452,21.93,51.25,794,N,19,0
CUST-10389,42,48399,RENT,2.8,VENTURE,C,11846,15.13,0.245,11.52,56.1,636,N,24,0
CUST-10390,21,58461,OWN,3.0,DEBTCONSOLIDATION,C,1404,11.69,0.024,32.62,53.02,656,N,2,0
CUST-10391,46,56934,OTHER,6.5,EDUCATION,C,7269,13.23,0.128,38.76,57.05,672,N,24,0
CUST-10392,61,40295,MORTGAGE,4.3,MEDICAL,E,8375,19.64,0.208,19.66,77.98,597,Y,35,1
CUST-10393,21,52830,RENT,1.9,HOMEIMPROVEMENT,C,7653,14.16,0.145,7.22,39.01,663,N,3,1
CUST-10394,45,121694,RENT,1.1,MEDICAL,B,4517,9.48,0.037,12.75,39.62,763,N,24,0
CUST-10395,36,61638,RENT,2.7,EDUCATION,C,10496,14.0,0.17,10.41,55.52,636,N,14,0
CUST-10396,59,39182,OWN,1.7,EDUCATION,C,8033,14.09,0.205,11.99,27.48,711,N,35,0
CUST-10397,52,36311,OWN,2.1,VENTURE,B,2997,10.41,0.083,22.1,80.93,724,N,33,0
CUST-10398,28,44271,RENT,3.6,PERSONAL,B,2200,11.06,0.05,12.12,81.56,709,N,10,0
CUST-10399,62,130881,MORTGAGE,0.9,DEBTCONSOLIDATION,E,8361,19.88,0.064,9.23,98.7,581,N,35,1
CUST-10400,67,43915,RENT,8.2,PERSONAL,B,3496,9.71,0.08,18.23,95.68,733,N,35,0
CUST-10401,58,48442,RENT,0.8,VENTURE,C,7894,13.31,0.163,13.2,38.17,625,N,35,1
CUST-10402,48,36702,MORTGAGE,3.3,VENTURE,B,9650,9.0,0.263,20.06,43.64,705,N,26,0
CUST-10403,61,94787,RENT,6.9,MEDICAL,C,1467,11.7,0.015,19.62,65.03,642,N,35,0
CUST-10404,45,158879,RENT,3.3,MEDICAL,B,6053,,0.038,14.78,64.34,756,N,25,0
CUST-10405,54,64239,RENT,2.2,HOMEIMPROVEMENT,D,5191,14.23,0.081,23.47,56.58,587,Y,33,0
CUST-10406,69,51516,MORTGAGE,3.2,VENTURE,A,5567,7.21,0.108,5.04,33.39,820,N,35,0
CUST-10407,44,50114,OWN,9.4,HOMEIMPROVEMENT,C,3905,14.0,0.078,13.57,33.61,634,N,24,0
CUST-10408,43,15000,OWN,23.2,PERSONAL,B,12516,10.52,0.834,25.03,54.8,651,N,23,0
CUST-10409,32,76656,MORTGAGE,5.0,PERSONAL,C,13802,16.12,0.18,6.36,30.32,620,N,14,0
CUST-10410,26,53130,MORTGAGE,7.9,PERSONAL,B,4596,11.01,0.087,8.84,43.96,670,N,7,0
CUST-10411,55,63386,RENT,0.1,PERSONAL,A,4363,7.18,0.069,14.76,21.47,808,N,35,0
CUST-10412,64,31988,OTHER,10.6,VENTURE,B,1608,11.23,0.05,19.22,62.56,653,N,35,0
CUST-10413,39,38922,MORTGAGE,15.4,MEDICAL,F,4180,20.43,0.107,24.12,94.29,541,Y,21,1
CUST-10414,20,38306,MORTGAGE,2.0,VENTURE,C,5930,14.7,0.155,9.89,29.21,701,Y,1,0
CUST-10415,27,90488,MORTGAGE,7.0,PERSONAL,B,3884,9.89,0.043,17.19,52.8,797,N,9,0
CUST-10416,65,39055,MORTGAGE,3.6,EDUCATION,E,2711,20.83,0.069,33.05,41.8,566,Y,35,0
CUST-10417,35,171030,RENT,1.7,HOMEIMPROVEMENT,C,14810,13.98,0.087,18.42,61.42,654,N,14,0
CUST-10418,33,63482,RENT,9.6,DEBTCONSOLIDATION,B,8329,11.25,0.131,32.81,58.7,659,N,14,0
CUST-10419,31,22801,MORTGAGE,4.5,DEBTCONSOLIDATION,B,12029,9.84,0.528,25.47,31.61,687,N,9,0
CUST-10420,42,45382,OWN,4.3,HOMEIMPROVEMENT,B,6098,9.13,0.134,6.66,68.45,776,N,24,0
CUST-10421,34,33156,MORTGAGE,5.4,VENTURE,A,4720,6.11,0.142,9.64,38.68,781,N,13,0
CUST-10422,47,15000,RENT,9.7,DEBTCONSOLIDATION,D,10578,14.44,0.705,35.96,40.42,653,N,26,0
CUST-10423,53,127986,RENT,6.6,VENTURE,A,9913,7.04,0.077,7.02,69.29,773,N,35,0
CUST-10424,21,74748,MORTGAGE,1.2,DEBTCONSOLIDATION,B,3592,,0.048,8.61,29.05,737,N,3,0
CUST-10425,51,67502,MORTGAGE,3.1,PERSONAL,C,1000,14.71,0.015,17.92,38.41,718,N,31,0
CUST-10426,42,54135,MORTGAGE,19.6,DEBTCONSOLIDATION,E,10012,18.26,0.185,4.96,48.54,554,N,23,0
CUST-10427,41,21392,RENT,,MEDICAL,A,8282,10.13,0.387,22.28,61.87,776,N,21,0
CUST-10428,44,36674,OWN,13.9,PERSONAL,B,7305,9.3,0.199,26.09,63.65,676,N,25,0
CUST-10429,41,81232,MORTGAGE,8.4,EDUCATION,B,5538,9.41,0.068,23.82,41.86,629,N,21,0
CUST-10430,41,26088,MORTGAGE,5.5,HOMEIMPROVEMENT,C,7544,11.72,0.289,27.24,49.81,659,N,22,0
CUST-10431,68,15000,RENT,2.1,MEDICAL,E,8164,19.51,0.544,15.54,74.93,574,N,35,1
CUST-10432,61,42776,RENT,1.8,DEBTCONSOLIDATION,A,9938,,0.232,30.15,47.5,747,N,35,0
CUST-10433,25,45023,MORTGAGE,5.2,PERSONAL,C,9543,13.37,0.212,17.77,37.1,628,N,4,0
CUST-10434,34,53174,RENT,2.8,EDUCATION,A,7545,7.99,0.142,20.28,22.26,755,N,12,0
CUST-10435,62,75895,MORTGAGE,8.0,EDUCATION,C,4904,14.68,0.065,15.93,58.76,665,N,35,0
CUST-10436,56,71866,MORTGAGE,7.1,MEDICAL,A,1659,6.1,0.023,20.18,13.57,819,N,35,0
CUST-10437,52,57254,MORTGAGE,1.9,VENTURE,D,9969,16.52,0.174,4.57,59.05,629,N,33,1
CUST-10438,27,100440,RENT,6.1,VENTURE,A,7240,8.53,0.072,18.99,84.59,771,N,8,0
CUST-10439,63,19704,RENT,3.4,PERSONAL,C,7113,12.19,0.361,36.23,100.0,624,Y,35,1
CUST-10440,63,66353,OWN,2.0,PERSONAL,A,2342,10.82,0.035,2.12,64.75,717,N,35,0
CUST-10441,24,71390,MORTGAGE,2.7,PERSONAL,B,13317,13.31,0.187,10.95,45.99,666,N,4,0
CUST-10442,58,23301,RENT,11.3,HOMEIMPROVEMENT,B,5257,,0.226,20.31,40.76,690,Y,35,0
CUST-10443,23,19896,RENT,,EDUCATION,A,9813,6.17,0.493,14.33,47.38,752,N,3,0
CUST-10444,25,31333,OTHER,1.7,EDUCATION,A,1738,6.33,0.055,16.52,66.12,758,N,4,0
CUST-10445,64,32960,RENT,2.2,MEDICAL,A,4291,7.78,0.13,5.58,53.39,721,N,35,0
CUST-10446,51,77037,MORTGAGE,1.2,HOMEIMPROVEMENT,A,2774,8.27,0.036,20.45,43.52,672,N,33,0
CUST-10447,49,33903,RENT,3.9,PERSONAL,A,8887,5.29,0.262,22.37,25.47,735,N,27,0
CUST-10448,66,29324,OWN,0.8,PERSONAL,B,7572,9.36,0.258,13.67,77.58,733,N,35,0
CUST-10449,54,33962,MORTGAGE,8.5,VENTURE,C,5821,13.67,0.171,13.52,82.78,637,N,35,0
CUST-10450,59,95911,MORTGAGE,1.3,DEBTCONSOLIDATION,C,2911,11.81,0.03,16.61,92.55,647,N,35,1
CUST-10451,35,49405,RENT,4.6,VENTURE,A,18343,7.14,0.371,26.81,81.42,694,N,17,1
CUST-10452,32,44022,MORTGAGE,0.7,EDUCATION,A,3681,8.02,0.084,13.98,42.0,754,N,10,0
CUST-10453,69,45889,RENT,19.2,MEDICAL,C,5948,13.31,0.13,11.4,86.73,664,N,35,0
CUST-10454,61,106429,OWN,3.0,DEBTCONSOLIDATION,B,18360,9.62,0.173,20.59,50.27,680,N,35,0
CUST-10455,49,31272,MORTGAGE,8.6,MEDICAL,A,5717,7.6,0.183,25.84,87.57,784,N,28,1
CUST-10456,38,107937,MORTGAGE,7.3,EDUCATION,B,14802,11.11,0.137,15.84,70.18,742,N,17,0
CUST-10457,36,55619,RENT,6.3,EDUCATION,A,8251,6.39,0.148,10.41,76.2,824,N,18,0
CUST-10458,38,44522,MORTGAGE,8.8,DEBTCONSOLIDATION,A,13578,7.91,0.305,14.21,38.49,718,N,17,0
CUST-10459,47,219814,RENT,0.5,VENTURE,C,13849,13.89,0.063,19.19,48.3,660,N,26,1
CUST-10460,45,26019,RENT,5.7,VENTURE,A,3401,8.12,0.131,9.85,68.71,708,N,24,0
CUST-10461,56,39647,RENT,1.5,EDUCATION,E,24852,19.82,0.627,26.79,75.38,591,N,35,1
CUST-10462,45,23401,RENT,7.7,MEDICAL,D,14760,16.66,0.631,29.05,64.93,627,N,25,1
CUST-10463,42,86810,RENT,15.7,EDUCATION,C,6415,13.31,0.074,7.48,61.77,583,N,21,0
CUST-10464,28,135065,RENT,10.0,EDUCATION,B,13010,10.14,0.096,10.05,20.7,710,N,9,0
CUST-10465,31,133512,OWN,0.6,HOMEIMPROVEMENT,A,5952,8.37,0.045,4.92,22.2,743,N,10,0
CUST-10466,20,102167,RENT,2.0,EDUCATION,B,13154,10.39,0.129,31.98,35.82,659,N,1,0
CUST-10467,20,43539,MORTGAGE,2.0,EDUCATION,B,6024,11.14,0.138,4.01,59.21,690,N,2,0
CUST-10468,66,39373,RENT,0.7,DEBTCONSOLIDATION,D,12141,17.12,0.308,34.48,39.42,682,N,35,0
CUST-10469,53,17985,MORTGAGE,0.5,PERSONAL,A,7912,6.37,0.44,26.99,22.25,770,N,31,0
